COUNTY STATE 1990TP 1990NHP 1990HP 1990HSP 2000TP 2000NHP 2000HP 2000HSP 2010TP 2010NHP 2010HP 2010HSP 2011TP 2011NHP 2011HP 2011HSP
ArmstrongCounty Pennsylvania 73478 73314 164 0,22 72392 72084 308 0,43 68941 68575 366 0,53 68568 68144 424 0,62
BeaverCounty Pennsylvania 186093 184969 1124 0,60 181412 180097 1315 0,72 170539 168541 1998 1,17 170414 168275 2139 1,26
BedfordCounty Pennsylvania 47919 47801 118 0,25 49984 49721 263 0,53 49762 49312 450 0,90 49739 49258 481 0,97
BerksCounty Pennsylvania 336523 319349 17174 5,10 373638 337281 36357 9,73 411442 344087 67355 16,37 412778 343263 69515 16,84
BlairCounty Pennsylvania 130542 130111 431 0,33 129144 128482 662 0,51 127089 125859 1230 0,97 127099 125780 1319 1,04
BradfordCounty Pennsylvania 60967 60749 218 0,36 62761 62363 398 0,63 62622 61920 702 1,12 62917 62115 802 1,27
BucksCounty Pennsylvania 541174 532279 8895 1,64 597635 583630 14005 2,34 625249 598467 26782 4,28 626854 599015 27839 4,44
ButlerCounty Pennsylvania 152013 151450 563 0,37 174083 173067 1016 0,58 183862 181921 1941 1,06 184848 182730 2118 1,15
CambriaCounty Pennsylvania 163029 162044 985 0,60 152598 151246 1352 0,89 143679 141673 2006 1,40 143728 141503 2225 1,55
CameronCounty Pennsylvania 5913 5910 3 0,05 5974 5940 34 0,57 5085 5066 19 0,37 5010 4988 22 0,44
CarbonCounty Pennsylvania 56846 56337 509 0,90 58802 57944 858 1,46 65249 63104 2145 3,29 65154 62914 2240 3,44
CentreCounty Pennsylvania 123786 122436 1350 1,09 135758 133515 2243 1,65 153990 150300 3690 2,40 154722 150577 4145 2,68
ChesterCounty Pennsylvania 376396 367831 8565 2,28 433501 417375 16126 3,72 498886 466383 32503 6,52 503897 470158 33739 6,70
ClarionCounty Pennsylvania 41699 41583 116 0,28 41765 41593 172 0,41 39988 39743 245 0,61 40013 39741 272 0,68
ClearfieldCounty Pennsylvania 78097 77897 200 0,26 83382 82911 471 0,56 81642 79735 1907 2,34 81445 79418 2027 2,49
ClintonCounty Pennsylvania 37182 37091 91 0,24 37914 37709 205 0,54 39238 38801 437 1,11 39208 38744 464 1,18
ColumbiaCounty Pennsylvania 63202 62861 341 0,54 64151 63542 609 0,95 67295 65946 1349 2,00 67476 65996 1480 2,19
CrawfordCounty Pennsylvania 86169 85866 303 0,35 90366 89829 537 0,59 88765 87942 823 0,93 88740 87815 925 1,04
CumberlandCounty Pennsylvania 195257 193902 1355 0,69 213674 210791 2883 1,35 235406 228958 6448 2,74 237892 231125 6767 2,84
DauphinCounty Pennsylvania 237813 231789 6024 2,53 251798 241394 10404 4,13 268100 249305 18795 7,01 268977 249391 19586 7,28
DelawareCounty Pennsylvania 547651 541653 5998 1,10 550864 542496 8368 1,52 558979 542442 16537 2,96 559494 542168 17326 3,10
ElkCounty Pennsylvania 34878 34822 56 0,16 35112 34970 142 0,40 31946 31763 183 0,57 31751 31541 210 0,66
ErieCounty Pennsylvania 275572 272208 3364 1,22 280843 274717 6126 2,18 280566 271048 9518 3,39 280985 271139 9846 3,50
FayetteCounty Pennsylvania 145351 144899 452 0,31 148644 148080 564 0,38 136606 135557 1049 0,77 136097 134934 1163 0,85
ForestCounty Pennsylvania 4802 4779 23 0,48 4946 4886 60 1,21 7716 7298 418 5,42 7589 7170 419 5,52
FranklinCounty Pennsylvania 121082 120017 1065 0,88 129313 127045 2268 1,75 149618 143180 6438 4,30 150811 144058 6753 4,48
FultonCounty Pennsylvania 13837 13806 31 0,22 14261 14209 52 0,36 14845 14722 123 0,83 14801 14671 130 0,88
GreeneCounty Pennsylvania 39550 39341 209 0,53 40672 40315 357 0,88 38686 38221 465 1,20 38623 38143 480 1,24
HuntingdonCounty Pennsylvania 44164 43969 195 0,44 45586 45062 524 1,15 45913 45186 727 1,58 45875 45116 759 1,65
IndianaCounty Pennsylvania 89994 89624 370 0,41 89605 89148 457 0,51 88880 87933 947 1,07 89298 88209 1089 1,22
JeffersonCounty Pennsylvania 46083 45985 98 0,21 45932 45744 188 0,41 45200 44925 275 0,61 44976 44659 317 0,70
JuniataCounty Pennsylvania 20625 20576 49 0,24 22821 22452 369 1,62 24636 24013 623 2,53 24400 23773 627 2,57
LackawannaCounty Pennsylvania 219039 217950 1089 0,50 213295 210337 2958 1,39 214437 203755 10682 4,98 214166 202989 11177 5,22
LancasterCounty Pennsylvania 422822 407183 15639 3,70 470658 443916 26742 5,68 519445 474515 44930 8,65 523594 476866 46728 8,92
LawrenceCounty Pennsylvania 96246 95889 357 0,37 94643 94114 529 0,56 91108 90177 931 1,02 90535 89545 990 1,09
LebanonCounty Pennsylvania 113744 111078 2666 2,34 120327 114358 5969 4,96 133568 121158 12410 9,29 134311 121289 13022 9,70
LehighCounty Pennsylvania 291130 276129 15001 5,15 312090 280209 31881 10,22 349497 283882 65615 18,77 352947 284197 68750 19,48
LuzerneCounty Pennsylvania 328149 326126 2023 0,62 319250 315537 3713 1,16 320918 299427 21491 6,70 320651 297526 23125 7,21
LycomingCounty Pennsylvania 118710 118069 641 0,54 120044 119245 799 0,67 116111 114552 1559 1,34 116747 114999 1748 1,50
McKeanCounty Pennsylvania 47131 46620 511 1,08 45936 45451 485 1,06 43450 42693 757 1,74 43222 42430 792 1,83
MercerCounty Pennsylvania 121003 120497 506 0,42 120293 119490 803 0,67 116638 115390 1248 1,07 116205 114901 1304 1,12
MifflinCounty Pennsylvania 46197 46065 132 0,29 46486 46223 263 0,57 46682 46148 534 1,14 46858 46292 566 1,21
MonroeCounty Pennsylvania 95709 93657 2052 2,14 138687 129492 9195 6,63 169842 147554 22288 13,12 169882 146963 22919 13,49
MontgomeryCounty Pennsylvania 678111 669754 8357 1,23 750097 734797 15300 2,04 799874 765641 34233 4,28 804210 768432 35778 4,45
MontourCounty Pennsylvania 17735 17619 116 0,65 18236 18069 167 0,92 18267 17943 324 1,77 18296 17931 365 1,99
NorthamptonCounty Pennsylvania 247105 235514 11591 4,69 267066 249198 17868 6,69 297735 266556 31179 10,47 298476 266329 32147 10,77
NorthumberlandCounty Pennsylvania 96771 96239 532 0,55 94556 93515 1041 1,10 94528 92275 2253 2,38 94558 92169 2389 2,53
PerryCounty Pennsylvania 41172 40978 194 0,47 43602 43301 301 0,69 45969 45381 588 1,28 46042 45412 630 1,37
PhiladelphiaCounty Pennsylvania 1585577 1496384 89193 5,63 1517550 1388622 128928 8,50 1526006 1338395 187611 12,29 1536471 1342937 193534 12,60
PikeCounty Pennsylvania 27966 27315 651 2,33 46302 43987 2315 5,00 57369 52196 5173 9,02 56852 51629 5223 9,19
PotterCounty Pennsylvania 16717 16645 72 0,43 18080 17977 103 0,57 17457 17276 181 1,04 17453 17263 190 1,09
SchuylkillCounty Pennsylvania 152585 151908 677 0,44 150336 148665 1671 1,11 148289 144209 4080 2,75 147513 143191 4322 2,93
SnyderCounty Pennsylvania 36680 36532 148 0,40 37546 37178 368 0,98 39702 39045 657 1,65 39819 39087 732 1,84
SomersetCounty Pennsylvania 78218 77987 231 0,30 80023 79491 532 0,66 77742 76902 840 1,08 77405 76511 894 1,15
SullivanCounty Pennsylvania 6104 6079 25 0,41 6556 6484 72 1,10 6428 6336 92 1,43 6479 6371 108 1,67
SusquehannaCounty Pennsylvania 40380 40218 162 0,40 42238 41953 285 0,67 43356 42792 564 1,30 43192 42597 595 1,38
TiogaCounty Pennsylvania 41126 40987 139 0,34 41373 41159 214 0,52 41981 41544 437 1,04 42419 41924 495 1,17
UnionCounty Pennsylvania 36176 35538 638 1,76 41624 40002 1622 3,90 44947 42601 2346 5,22 44847 42479 2368 5,28
VenangoCounty Pennsylvania 59381 59180 201 0,34 57565 57267 298 0,52 54984 54506 478 0,87 54683 54165 518 0,95
WarrenCounty Pennsylvania 45050 44934 116 0,26 43863 43712 151 0,34 41815 41510 305 0,73 41441 41099 342 0,83
WashingtonCounty Pennsylvania 204584 203398 1186 0,58 202897 201727 1170 0,58 207820 205454 2366 1,14 208282 205709 2573 1,24
WayneCounty Pennsylvania 39944 39573 371 0,93 47722 46911 811 1,70 52822 51006 1816 3,44 53004 51131 1873 3,53
WestmorelandCounty Pennsylvania 370321 368962 1359 0,37 369993 368124 1869 0,51 365169 361990 3179 0,87 364471 360955 3516 0,96
WyomingCounty Pennsylvania 28076 27941 135 0,48 28080 27893 187 0,67 28276 27839 437 1,55 28406 27931 475 1,67
YorkCounty Pennsylvania 339574 334409 5165 1,52 381751 370455 11296 2,96 434972 410575 24397 5,61 436770 411403 25367 5,81
BristolCounty RhodeIsland 48859 48187 672 1,38 50648 50076 572 1,13 49875 48886 989 1,98 49800 48670 1130 2,27
KentCounty RhodeIsland 161135 159398 1737 1,08 167090 164263 2827 1,69 166158 160849 5309 3,20 165535 159756 5779 3,49
NewportCounty RhodeIsland 87194 85482 1712 1,96 85433 83024 2409 2,82 82888 79376 3512 4,24 82695 78944 3751 4,54
ProvidenceCounty RhodeIsland 596270 555701 40569 6,80 621602 538370 83232 13,39 626667 508848 117819 18,80 626709 505922 120787 19,27
WashingtonCounty RhodeIsland 110006 108944 1062 0,97 123546 121766 1780 1,44 126979 123953 3026 2,38 126563 123296 3267 2,58
AbbevilleCounty SouthCarolina 23862 23764 98 0,41 26167 25950 217 0,83 25417 25162 255 1,00 25161 24892 269 1,07
AikenCounty SouthCarolina 120940 120073 867 0,72 142552 139527 3025 2,12 160099 152275 7824 4,89 160682 152507 8175 5,09
AllendaleCounty SouthCarolina 11722 11561 161 1,37 11211 11030 181 1,61 10419 10180 239 2,29 10181 9921 260 2,55
AndersonCounty SouthCarolina 145196 144637 559 0,38 165740 163908 1832 1,11 187126 181679 5447 2,91 188488 182668 5820 3,09
BambergCounty SouthCarolina 16902 16827 75 0,44 16658 16540 118 0,71 15987 15729 258 1,61 15975 15694 281 1,76
BarnwellCounty SouthCarolina 20293 20147 146 0,72 23478 23151 327 1,39 22621 22210 411 1,82 22358 21901 457 2,04
BeaufortCounty SouthCarolina 86425 84257 2168 2,51 120937 112729 8208 6,79 162233 142666 19567 12,06 164684 145079 19605 11,90
BerkeleyCounty SouthCarolina 128776 126177 2599 2,02 142651 138716 3935 2,76 177843 167088 10755 6,05 183525 172270 11255 6,13
CalhounCounty SouthCarolina 12753 12714 39 0,31 15185 14973 212 1,40 15175 14717 458 3,02 15145 14664 481 3,18
CharlestonCounty SouthCarolina 295039 291166 3873 1,31 309969 302535 7434 2,40 350209 331332 18877 5,39 357704 338434 19270 5,39
CherokeeCounty SouthCarolina 44506 44247 259 0,58 52537 51445 1092 2,08 55342 53310 2032 3,67 55540 53408 2132 3,84
ChesterCounty SouthCarolina 32170 32090 80 0,25 34068 33813 255 0,75 33140 32661 479 1,45 32916 32387 529 1,61
ChesterfieldCounty SouthCarolina 38577 38417 160 0,41 42768 41797 971 2,27 46734 45068 1666 3,56 46557 44807 1750 3,76
ClarendonCounty SouthCarolina 28450 28306 144 0,51 32502 31942 560 1,72 34971 34072 899 2,57 34726 33793 933 2,69
ColletonCounty SouthCarolina 34377 34201 176 0,51 38264 37713 551 1,44 38892 37798 1094 2,81 38611 37491 1120 2,90
DarlingtonCounty SouthCarolina 61851 61640 211 0,34 67394 66736 658 0,98 68681 67541 1140 1,66 68299 67090 1209 1,77
DillonCounty SouthCarolina 29114 29038 76 0,26 30722 30183 539 1,75 32062 31229 833 2,60 31758 30884 874 2,75
DorchesterCounty SouthCarolina 83060 82020 1040 1,25 96413 94691 1722 1,79 136555 130480 6075 4,45 140892 134491 6401 4,54
EdgefieldCounty SouthCarolina 18375 18296 79 0,43 24595 24092 503 2,05 26985 25571 1414 5,24 26670 25198 1472 5,52
FairfieldCounty SouthCarolina 22295 22190 105 0,47 23454 23204 250 1,07 23956 23582 374 1,56 23571 23147 424 1,80
FlorenceCounty SouthCarolina 114344 113836 508 0,44 125761 124378 1383 1,10 136885 133855 3030 2,21 137862 134637 3225 2,34
GeorgetownCounty SouthCarolina 46302 46115 187 0,40 55797 54878 919 1,65 60158 58291 1867 3,10 59991 58122 1869 3,12
GreenvilleCounty SouthCarolina 320167 317139 3028 0,95 379616 365333 14283 3,76 451225 414730 36495 8,09 461299 422826 38473 8,34
GreenwoodCounty SouthCarolina 59567 59316 251 0,42 66271 64369 1902 2,87 69661 65872 3789 5,44 69835 65839 3996 5,72
HamptonCounty SouthCarolina 18191 18120 71 0,39 21386 20839 547 2,56 21090 20346 744 3,53 20821 20067 754 3,62
HorryCounty SouthCarolina 144053 142794 1259 0,87 196629 191572 5057 2,57 269291 252608 16683 6,20 276340 259060 17280 6,25
JasperCounty SouthCarolina 15487 15418 69 0,45 20678 19488 1190 5,75 24777 21025 3752 15,14 25195 21519 3676 14,59
KershawCounty SouthCarolina 43599 43354 245 0,56 52647 51761 886 1,68 61697 59399 2298 3,72 62273 59831 2442 3,92
LancasterCounty SouthCarolina 54516 54304 212 0,39 61351 60373 978 1,59 76652 73268 3384 4,41 77908 74326 3582 4,60
LaurensCounty SouthCarolina 58092 57881 211 0,36 69567 68215 1352 1,94 66537 63808 2729 4,10 66528 63676 2852 4,29
LeeCounty SouthCarolina 18437 18362 75 0,41 20119 19855 264 1,31 19220 18886 334 1,74 18976 18588 388 2,04
LexingtonCounty SouthCarolina 167611 166309 1302 0,78 216014 211868 4146 1,92 262391 247862 14529 5,54 267129 251790 15339 5,74
McCormickCounty SouthCarolina 8868 8842 26 0,29 9958 9872 86 0,86 10233 10152 81 0,79 10035 9927 108 1,08
MarionCounty SouthCarolina 33899 33789 110 0,32 35466 34832 634 1,79 33062 32271 791 2,39 32846 31958 888 2,70
MarlboroCounty SouthCarolina 29361 29282 79 0,27 28818 28613 205 0,71 28933 28133 800 2,77 28509 27657 852 2,99
NewberryCounty SouthCarolina 33172 33025 147 0,44 36108 34575 1533 4,25 37508 34818 2690 7,17 37721 34913 2808 7,44
OconeeCounty SouthCarolina 57494 56966 528 0,92 66215 64653 1562 2,36 74273 70924 3349 4,51 74418 71011 3407 4,58
OrangeburgCounty SouthCarolina 84803 84472 331 0,39 91582 90707 875 0,96 92501 90734 1767 1,91 91910 90104 1806 1,96
PickensCounty SouthCarolina 93894 93323 571 0,61 110757 108878 1879 1,70 119224 115481 3743 3,14 119574 115599 3975 3,32
RichlandCounty SouthCarolina 285720 281073 4647 1,63 320677 311964 8713 2,72 384504 365867 18637 4,85 389116 369955 19161 4,92
SaludaCounty SouthCarolina 16357 16271 86 0,53 19181 17780 1401 7,30 19875 17018 2857 14,37 19882 16946 2936 14,77
SpartanburgCounty SouthCarolina 226800 225279 1521 0,67 253791 246710 7081 2,79 284307 267649 16658 5,86 286868 269368 17500 6,10
SumterCounty SouthCarolina 102637 101398 1239 1,21 104646 102728 1918 1,83 107456 103924 3532 3,29 107460 103689 3771 3,51
UnionCounty SouthCarolina 30337 30268 69 0,23 29881 29682 199 0,67 28961 28679 282 0,97 28679 28375 304 1,06
WilliamsburgCounty SouthCarolina 36815 36686 129 0,35 37217 36944 273 0,73 34423 33734 689 2,00 34084 33332 752 2,21
YorkCounty SouthCarolina 131497 130762 735 0,56 164614 161394 3220 1,96 226073 215998 10075 4,46 230528 219729 10799 4,68
AuroraCounty SouthDakota 3135 3128 7 0,22 3058 2994 64 2,09 2710 2609 101 3,73 2694 2588 106 3,93
BeadleCounty SouthDakota 18253 18177 76 0,42 17023 16868 155 0,91 17398 16061 1337 7,68 17550 16144 1406 8,01
BennettCounty SouthDakota 3206 3171 35 1,09 3574 3502 72 2,01 3431 3364 67 1,95 3441 3343 98 2,85
BonHommeCounty SouthDakota 7089 7055 34 0,48 7260 7218 42 0,58 7070 6940 130 1,84 6983 6848 135 1,93
BrookingsCounty SouthDakota 25207 25131 76 0,30 28220 27973 247 0,88 31965 31329 636 1,99 32226 31570 656 2,04
BrownCounty SouthDakota 35580 35469 111 0,31 35460 35223 237 0,67 36531 36035 496 1,36 36822 36269 553 1,50
BruleCounty SouthDakota 5485 5454 31 0,57 5364 5338 26 0,48 5255 5180 75 1,43 5283 5186 97 1,84
BuffaloCounty SouthDakota 1759 1756 3 0,17 2032 2014 18 0,89 1912 1877 35 1,83 1988 1938 50 2,52
ButteCounty SouthDakota 7914 7695 219 2,77 9094 8828 266 2,93 10110 9804 306 3,03 10259 9924 335 3,27
CampbellCounty SouthDakota 1965 1965 0 0,00 1782 1778 4 0,22 1466 1446 20 1,36 1427 1409 18 1,26
CharlesMixCounty SouthDakota 9131 9097 34 0,37 9350 9173 177 1,89 9129 8977 152 1,67 9208 9014 194 2,11
ClarkCounty SouthDakota 4403 4390 13 0,30 4143 4123 20 0,48 3691 3628 63 1,71 3628 3551 77 2,12
ClayCounty SouthDakota 13186 13086 100 0,76 13537 13417 120 0,89 13864 13587 277 2,00 14051 13745 306 2,18
CodingtonCounty SouthDakota 22698 22643 55 0,24 25897 25623 274 1,06 27227 26794 433 1,59 27442 26996 446 1,63
CorsonCounty SouthDakota 4195 4148 47 1,12 4181 4092 89 2,13 4050 3944 106 2,62 4022 3894 128 3,18
CusterCounty SouthDakota 6179 6134 45 0,73 7275 7165 110 1,51 8216 8034 182 2,22 8338 8128 210 2,52
DavisonCounty SouthDakota 17503 17465 38 0,22 18741 18611 130 0,69 19504 19210 294 1,51 19651 19313 338 1,72
DayCounty SouthDakota 6978 6967 11 0,16 6267 6243 24 0,38 5710 5648 62 1,09 5741 5664 77 1,34
DeuelCounty SouthDakota 4522 4508 14 0,31 4498 4464 34 0,76 4364 4278 86 1,97 4359 4257 102 2,34
DeweyCounty SouthDakota 5523 5477 46 0,83 5972 5921 51 0,85 5301 5203 98 1,85 5421 5288 133 2,45
DouglasCounty SouthDakota 3746 3744 2 0,05 3458 3445 13 0,38 3002 2979 23 0,77 2972 2943 29 0,98
EdmundsCounty SouthDakota 4356 4351 5 0,11 4367 4346 21 0,48 4071 4013 58 1,42 4056 3995 61 1,50
FallRiverCounty SouthDakota 7353 7233 120 1,63 7453 7323 130 1,74 7094 6935 159 2,24 6981 6798 183 2,62
FaulkCounty SouthDakota 2744 2741 3 0,11 2640 2634 6 0,23 2364 2346 18 0,76 2367 2348 19 0,80
GrantCounty SouthDakota 8372 8361 11 0,13 7847 7804 43 0,55 7356 7188 168 2,28 7250 7076 174 2,40
GregoryCounty SouthDakota 5359 5332 27 0,50 4792 4751 41 0,86 4271 4233 38 0,89 4216 4174 42 1,00
HaakonCounty SouthDakota 2624 2613 11 0,42 2196 2183 13 0,59 1937 1920 17 0,88 1907 1890 17 0,89
HamlinCounty SouthDakota 4974 4961 13 0,26 5540 5505 35 0,63 5903 5754 149 2,52 5978 5825 153 2,56
HandCounty SouthDakota 4272 4261 11 0,26 3741 3730 11 0,29 3431 3412 19 0,55 3423 3403 20 0,58
HansonCounty SouthDakota 2994 2992 2 0,07 3139 3136 3 0,10 3331 3316 15 0,45 3376 3346 30 0,89
HardingCounty SouthDakota 1669 1666 3 0,18 1353 1331 22 1,63 1255 1235 20 1,59 1269 1249 20 1,58
HughesCounty SouthDakota 14817 14705 112 0,76 16481 16280 201 1,22 17022 16716 306 1,80 17292 16892 400 2,31
HutchinsonCounty SouthDakota 8262 8248 14 0,17 8075 8033 42 0,52 7343 7223 120 1,63 7257 7133 124 1,71
HydeCounty SouthDakota 1696 1689 7 0,41 1671 1663 8 0,48 1420 1405 15 1,06 1394 1378 16 1,15
JacksonCounty SouthDakota 2811 2797 14 0,50 2930 2918 12 0,41 3031 2993 38 1,25 3169 3110 59 1,86
JerauldCounty SouthDakota 2425 2424 1 0,04 2295 2288 7 0,31 2071 1987 84 4,06 2085 1987 98 4,70
JonesCounty SouthDakota 1324 1323 1 0,08 1193 1189 4 0,34 1006 993 13 1,29 1003 987 16 1,60
KingsburyCounty SouthDakota 5925 5920 5 0,08 5815 5775 40 0,69 5148 5076 72 1,40 5179 5086 93 1,80
LakeCounty SouthDakota 10550 10523 27 0,26 11276 11187 89 0,79 11200 11025 175 1,56 11567 11383 184 1,59
LawrenceCounty SouthDakota 20655 20328 327 1,58 21802 21406 396 1,82 24097 23485 612 2,54 24312 23648 664 2,73
LincolnCounty SouthDakota 15427 15404 23 0,15 24131 23962 169 0,70 44828 44275 553 1,23 46793 46159 634 1,35
LymanCounty SouthDakota 3638 3620 18 0,49 3895 3877 18 0,46 3755 3713 42 1,12 3806 3760 46 1,21
McCookCounty SouthDakota 5688 5680 8 0,14 5832 5787 45 0,77 5618 5519 99 1,76 5556 5444 112 2,02
McPhersonCounty SouthDakota 3228 3228 0 0,00 2904 2898 6 0,21 2459 2434 25 1,02 2452 2423 29 1,18
MarshallCounty SouthDakota 4844 4831 13 0,27 4576 4541 35 0,76 4656 4339 317 6,81 4597 4281 316 6,87
MeadeCounty SouthDakota 21878 21491 387 1,77 24253 23744 509 2,10 25434 24661 773 3,04 25546 24664 882 3,45
MelletteCounty SouthDakota 2137 2122 15 0,70 2083 2048 35 1,68 2048 2018 30 1,46 2067 2030 37 1,79
MinerCounty SouthDakota 3272 3266 6 0,18 2884 2866 18 0,62 2389 2358 31 1,30 2359 2325 34 1,44
MinnehahaCounty SouthDakota 123809 123161 648 0,52 148281 145094 3187 2,15 169468 162486 6982 4,12 171752 164367 7385 4,30
MoodyCounty SouthDakota 6507 6494 13 0,20 6595 6545 50 0,76 6486 6375 111 1,71 6475 6349 126 1,95
PenningtonCounty SouthDakota 81343 79566 1777 2,18 88565 86224 2341 2,64 100948 96904 4044 4,01 102815 98692 4123 4,01
PerkinsCounty SouthDakota 3932 3915 17 0,43 3363 3338 25 0,74 2982 2962 20 0,67 3001 2976 25 0,83
PotterCounty SouthDakota 3190 3185 5 0,16 2693 2688 5 0,19 2329 2312 17 0,73 2364 2344 20 0,85
RobertsCounty SouthDakota 9914 9886 28 0,28 10016 9953 63 0,63 10149 10023 126 1,24 10286 10113 173 1,68
SanbornCounty SouthDakota 2833 2818 15 0,53 2675 2648 27 1,01 2355 2327 28 1,19 2392 2362 30 1,25
ShannonCounty SouthDakota 9902 9723 179 1,81 12466 12289 177 1,42 13586 13288 298 2,19 13928 13513 415 2,98
SpinkCounty SouthDakota 7981 7966 15 0,19 7454 7425 29 0,39 6415 6344 71 1,11 6470 6387 83 1,28
StanleyCounty SouthDakota 2453 2443 10 0,41 2772 2760 12 0,43 2966 2945 21 0,71 3002 2974 28 0,93
SullyCounty SouthDakota 1589 1586 3 0,19 1556 1544 12 0,77 1373 1361 12 0,87 1375 1361 14 1,02
ToddCounty SouthDakota 8352 8229 123 1,47 9050 8912 138 1,52 9612 9385 227 2,36 9822 9540 282 2,87
TrippCounty SouthDakota 6924 6915 9 0,13 6430 6375 55 0,86 5644 5584 60 1,06 5615 5550 65 1,16
TurnerCounty SouthDakota 8576 8558 18 0,21 8849 8813 36 0,41 8347 8235 112 1,34 8332 8203 129 1,55
UnionCounty SouthDakota 10189 10122 67 0,66 12584 12426 158 1,26 14399 14094 305 2,12 14651 14314 337 2,30
WalworthCounty SouthDakota 6087 6061 26 0,43 5974 5938 36 0,60 5438 5399 39 0,72 5575 5523 52 0,93
YanktonCounty SouthDakota 19252 19163 89 0,46 21652 21257 395 1,82 22438 21824 614 2,74 22612 21937 675 2,99
ZiebachCounty SouthDakota 2220 2191 29 1,31 2519 2494 25 0,99 2801 2714 87 3,11 2852 2751 101 3,54
AndersonCounty Tennessee 68250 67869 381 0,56 71330 70543 787 1,10 75129 73361 1768 2,35 75233 73477 1756 2,33
BedfordCounty Tennessee 30411 30239 172 0,57 37586 34775 2811 7,48 45058 39975 5083 11,28 45509 40231 5278 11,60
BentonCounty Tennessee 14524 14452 72 0,50 16537 16380 157 0,95 16489 16198 291 1,76 16430 16099 331 2,01
BledsoeCounty Tennessee 9669 9631 38 0,39 12367 12229 138 1,12 12876 12621 255 1,98 12865 12595 270 2,10
BlountCounty Tennessee 85969 85601 368 0,43 105823 104703 1120 1,06 123010 119569 3441 2,80 123901 120289 3612 2,92
BradleyCounty Tennessee 73712 73000 712 0,97 87965 86143 1822 2,07 98963 94299 4664 4,71 100055 95155 4900 4,90
CampbellCounty Tennessee 35079 34962 117 0,33 39854 39585 269 0,67 40716 40244 472 1,16 40512 40002 510 1,26
CannonCounty Tennessee 10467 10428 39 0,37 12826 12669 157 1,22 13801 13591 210 1,52 13761 13537 224 1,63
CarrollCounty Tennessee 27514 27389 125 0,45 29475 29089 386 1,31 28522 27927 595 2,09 28457 27846 611 2,15
CarterCounty Tennessee 51505 51314 191 0,37 56742 56238 504 0,89 57424 56534 890 1,55 57185 56258 927 1,62
CheathamCounty Tennessee 27140 27001 139 0,51 35912 35475 437 1,22 39105 38195 910 2,33 39078 38148 930 2,38
ChesterCounty Tennessee 12819 12766 53 0,41 15540 15390 150 0,97 17131 16788 343 2,00 17141 16760 381 2,22
ClaiborneCounty Tennessee 26137 26054 83 0,32 29862 29670 192 0,64 32213 31948 265 0,82 32172 31891 281 0,87
ClayCounty Tennessee 7238 7211 27 0,37 7976 7868 108 1,35 7861 7735 126 1,60 7761 7635 126 1,62
CockeCounty Tennessee 29141 28997 144 0,49 33565 33211 354 1,05 35662 35034 628 1,76 35544 34860 684 1,92
CoffeeCounty Tennessee 40339 40078 261 0,65 48014 46963 1051 2,19 52796 50789 2007 3,80 53016 50962 2054 3,87
CrockettCounty Tennessee 13378 13329 49 0,37 14532 13739 793 5,46 14586 13312 1274 8,73 14553 13258 1295 8,90
CumberlandCounty Tennessee 34736 34612 124 0,36 46802 46224 578 1,23 56053 54746 1307 2,33 56632 55193 1439 2,54
DavidsonCounty Tennessee 510784 506009 4775 0,93 569891 543800 26091 4,58 626681 565564 61117 9,75 635475 572537 62938 9,90
DecaturCounty Tennessee 10472 10423 49 0,47 11731 11502 229 1,95 11757 11449 308 2,62 11687 11350 337 2,88
DeKalbCounty Tennessee 14360 14298 62 0,43 17423 16790 633 3,63 18723 17484 1239 6,62 18854 17554 1300 6,90
DicksonCounty Tennessee 35061 34884 177 0,50 43156 42672 484 1,12 49666 48093 1573 3,17 50081 48495 1586 3,17
DyerCounty Tennessee 34854 34717 137 0,39 37279 36845 434 1,16 38335 37333 1002 2,61 38192 37142 1050 2,75
FayetteCounty Tennessee 25559 25429 130 0,51 28806 28508 298 1,03 38413 37555 858 2,23 38513 37596 917 2,38
FentressCounty Tennessee 14669 14630 39 0,27 16625 16535 90 0,54 17959 17770 189 1,05 18020 17818 202 1,12
FranklinCounty Tennessee 34725 34538 187 0,54 39270 38650 620 1,58 41052 40023 1029 2,51 40917 39858 1059 2,59
GibsonCounty Tennessee 46315 46134 181 0,39 48152 47612 540 1,12 49683 48671 1012 2,04 49935 48868 1067 2,14
GilesCounty Tennessee 25741 25632 109 0,42 29447 29181 266 0,90 29485 29014 471 1,60 29387 28880 507 1,73
GraingerCounty Tennessee 17095 17054 41 0,24 20659 20433 226 1,09 22657 22127 530 2,34 22766 22220 546 2,40
GreeneCounty Tennessee 55853 55690 163 0,29 62909 62268 641 1,02 68831 67141 1690 2,46 69339 67508 1831 2,64
GrundyCounty Tennessee 13362 13294 68 0,51 14332 14191 141 0,98 13703 13590 113 0,82 13545 13411 134 0,99
HamblenCounty Tennessee 50480 50305 175 0,35 58128 54829 3299 5,68 62544 55833 6711 10,73 63062 56151 6911 10,96
HamiltonCounty Tennessee 285536 283590 1946 0,68 307896 302415 5481 1,78 336463 321470 14993 4,46 340855 325216 15639 4,59
HancockCounty Tennessee 6739 6704 35 0,52 6786 6761 25 0,37 6819 6806 13 0,19 6737 6714 23 0,34
HardemanCounty Tennessee 23377 23202 175 0,75 28105 27832 273 0,97 27253 26877 376 1,38 26834 26432 402 1,50
